Source;Target
SI.CC.003;HB.AA.008
SI.CC.003;KD.EE.003
SI.CC.003;KD.FF.021
SI.CC.003;KD.II.001
SI.CC.003;LD.CC.004
SI.CC.003;PS.CC.001
SI.CC.003;SI.AA.001
SI.CC.003;SI.CC.001
SI.CC.003;SI.CC.002
SI.CC.003;TL.II.012
SI.CC.004;BD.HH.001
SI.CC.004;FT.HH.001
SI.CC.004;KD.EE.003
SI.CC.004;KD.HH.002
SI.CC.004;MS.BB.001
SI.CC.004;PS.JJ.003
SI.CC.004;SI.AA.001
SI.CC.004;SI.AA.005
SI.CC.004;SI.CC.001
SI.CC.004;SI.CC.002
SI.CC.004;TL.CC.008
SI.CC.005;KD.HH.003
SI.CC.005;LD.BB.002
SI.CC.005;SI.CC.001
SI.CC.005;SI.CC.002
SI.CC.005;SI.CC.004
SI.CC.006;AB.GG.003
SI.CC.006;FT.HH.001
SI.CC.006;KD.DD.002
SI.CC.006;KD.HH.005
SI.CC.006;LD.EE.002
SI.CC.006;LD.GG.009
SI.CC.006;SI.CC.004
SI.CC.006;SI.CC.005
SI.CC.006;TL.II.001
SI.CC.006;TL.JJ.004
SI.CC.006;TL.KK.002
SI.DD.001;SI.AA.003
SI.DD.001;SI.DD.002
SI.DD.001;SI.DD.003
SI.DD.002;KD.FF.016
SI.DD.002;PS.FF.001
SI.DD.002;SI.DD.001
SI.DD.002;SI.DD.003
SI.DD.003;KD.FF.016
SI.DD.003;SI.DD.001
SI.DD.003;SI.DD.002
TL.AA.000;TL.BB.000
TL.AA.000;TL.GG.001
TL.AA.000;TL.HH.001
TL.AA.000;TL.II.001
TL.BB.000;AB.BB.003
TL.BB.000;AB.CC.002
TL.BB.000;DS.BB.006
TL.BB.000;PS.FF.003
TL.BB.000;TL.BB.002
TL.BB.000;TL.BB.003
TL.BB.000;TL.BB.004
TL.BB.000;TL.BB.005
TL.BB.000;TL.BB.006
TL.BB.000;TL.BB.007
TL.BB.000;TL.BB.008
TL.BB.000;TL.CC.002
TL.BB.000;TL.CC.003
TL.BB.000;TL.CC.004
TL.BB.000;TL.CC.005
TL.BB.000;TL.CC.006
TL.BB.000;TL.CC.007
TL.BB.000;TL.CC.008
TL.BB.000;TL.CC.009
TL.BB.000;TL.DD.003
TL.BB.000;TL.DD.004
TL.BB.000;TL.DD.005
TL.BB.000;TL.DD.006
TL.BB.000;TL.EE.002
TL.BB.000;TL.EE.003
TL.BB.000;TL.EE.004
TL.BB.000;TL.EE.005
TL.BB.000;TL.EE.006
TL.BB.000;TL.EE.007
TL.BB.000;TL.EE.011
TL.BB.000;TL.EE.012
TL.BB.000;TL.FF.002
TL.BB.000;TL.FF.003
TL.BB.000;TL.FF.004
TL.BB.002;DS.BB.002
TL.BB.002;TL.BB.003
TL.BB.002;TL.CC.002
TL.BB.003;AB.DD.005
TL.BB.003;BD.II.002
TL.BB.003;BM.BB.001
TL.BB.003;KD.GG.006
TL.BB.003;PS.AA.000
TL.BB.003;PS.EE.002
TL.BB.003;PS.HH.004
TL.BB.003;TL.BB.004
TL.BB.003;TL.CC.005
TL.BB.003;TL.EE.006
TL.BB.003;TL.EE.011
TL.BB.003;TL.GG.002
TL.BB.004;BD.AA.003
TL.BB.004;DS.KK.007
TL.BB.004;TL.BB.003
TL.BB.004;TL.BB.005
TL.BB.004;TL.EE.003
TL.BB.004;TL.EE.011
TL.BB.004;TL.GG.002
TL.BB.004;TL.JJ.003
TL.BB.005;BD.AA.007
TL.BB.005;BD.II.002
TL.BB.005;DS.AA.001
TL.BB.005;DS.JJ.005
TL.BB.005;DS.JJ.006
TL.BB.005;MS.BB.001
TL.BB.005;SI.AA.005
TL.BB.005;TL.BB.006
TL.BB.005;TL.DD.002
TL.BB.005;TL.GG.004
TL.BB.005;TL.HH.001
TL.BB.006;BD.AA.005
TL.BB.006;BD.GG.002
TL.BB.006;KD.FF.019
TL.BB.006;LD.EE.002
TL.BB.006;PS.BB.009
TL.BB.006;PS.II.002
TL.BB.006;SI.AA.005
TL.BB.006;TL.BB.007
TL.BB.007;BD.AA.009
TL.BB.007;TL.BB.005
TL.BB.007;TL.BB.008
TL.BB.007;TL.EE.006
TL.BB.008;BD.AA.007
TL.BB.008;DS.KK.007
TL.BB.008;TL.BB.003
TL.BB.008;TL.BB.004
TL.BB.008;TL.CC.002
TL.BB.008;TL.EE.011
TL.BB.008;TL.GG.002
TL.CC.002;AB.BB.009
TL.CC.002;BM.AA.000
TL.CC.002;BM.AA.002
TL.CC.002;BM.AA.003
TL.CC.002;HB.AA.008
TL.CC.002;KD.BB.001
TL.CC.002;PS.BB.003
TL.CC.002;TL.CC.003
TL.CC.002;TL.CC.005
TL.CC.002;TL.EE.003
TL.CC.002;TL.EE.004
TL.CC.002;TS.AA.005
TL.CC.003;BM.AA.001
TL.CC.003;KD.EE.002
TL.CC.003;LD.AA.000
TL.CC.003;TL.BB.004
TL.CC.003;TL.CC.002
TL.CC.003;TL.CC.004
TL.CC.004;PS.FF.003
TL.CC.004;TL.CC.007
TL.CC.004;TL.EE.003
TL.CC.004;TL.EE.007
TL.CC.004;TL.EE.010
TL.CC.005;BD.JJ.003
TL.CC.005;KD.EE.001
TL.CC.005;TL.CC.006
TL.CC.005;TL.CC.007
TL.CC.006;BM.AA.008
TL.CC.006;ER.FF.001
TL.CC.006;KD.EE.001
TL.CC.006;KD.GG.004
TL.CC.006;LD.AA.000
TL.CC.006;LD.GG.009
TL.CC.006;SI.BB.001
TL.CC.006;SI.BB.005
TL.CC.006;TL.CC.005
TL.CC.006;TL.CC.008
TL.CC.007;PD.BB.000
TL.CC.007;TL.CC.006
TL.CC.007;TL.EE.003
TL.CC.007;TL.JJ.012
TL.CC.007;TS.AA.005
TL.CC.008;BD.HH.001
TL.CC.008;LD.AA.000
TL.CC.008;LD.AA.004
TL.CC.008;SI.CC.001
TL.CC.008;TL.CC.002
TL.CC.008;TL.DD.002
TL.CC.009;AB.CC.002
TL.CC.009;BD.HH.001
TL.CC.009;HB.AA.018
TL.CC.009;KD.FF.001
TL.CC.009;KD.FF.003
TL.CC.009;KD.FF.005
TL.CC.009;KD.FF.006
TL.CC.009;TL.HH.008
TL.DD.001;PS.FF.003
TL.DD.001;TL.DD.002
TL.DD.001;TL.DD.003
TL.DD.001;TL.DD.004
TL.DD.001;TL.DD.005
TL.DD.001;TL.DD.006
TL.DD.001;TL.DD.007
TL.DD.002;DD.AA.001
TL.DD.002;DS.II.004
TL.DD.002;HB.AA.003
TL.DD.002;KD.EE.004
TL.DD.002;KD.FF.002
TL.DD.002;KD.II.003
TL.DD.002;PS.DD.003
TL.DD.002;PS.EE.001
TL.DD.002;SI.AA.005
TL.DD.002;TL.CC.006
TL.DD.002;TL.DD.003
TL.DD.002;TL.EE.006
TL.DD.002;TL.GG.004
TL.DD.002;TL.JJ.006
TL.DD.003;BD.AA.007
TL.DD.003;DS.BB.001
TL.DD.003;HB.AA.000
TL.DD.003;KD.EE.001
TL.DD.003;LD.AA.004
TL.DD.003;LD.EE.002
TL.DD.003;LD.EE.003
TL.DD.003;PS.EE.001
TL.DD.003;PS.FF.003
TL.DD.003;PS.GG.016
TL.DD.003;TL.DD.006
TL.DD.003;TL.II.001
TL.DD.004;BD.AA.006
TL.DD.004;BD.AA.007
TL.DD.004;BD.HH.001
TL.DD.004;DS.KK.004
TL.DD.004;LD.AA.000
TL.DD.004;TL.CC.005
TL.DD.004;TL.CC.006
TL.DD.004;TL.EE.005
TL.DD.004;TL.EE.007
TL.DD.004;TL.GG.007
TL.DD.005;AB.BB.004
TL.DD.005;AB.DD.006
TL.DD.005;BD.AA.007
TL.DD.005;BD.DD.006
TL.DD.005;DS.KK.007
TL.DD.005;KD.GG.005
TL.DD.005;PS.DD.005
TL.DD.005;PS.FF.003
TL.DD.005;PS.GG.016
TL.DD.005;TL.CC.002
TL.DD.005;TL.DD.006
TL.DD.006;AB.DD.005
TL.DD.006;BD.AA.005
TL.DD.006;BD.AA.007
TL.DD.006;BD.II.002
TL.DD.006;DP.AA.003
TL.DD.006;DS.AA.001
TL.DD.006;DS.CC.001
TL.DD.006;DS.KK.003
TL.DD.006;ER.AA.000
TL.DD.006;HB.AA.002
TL.DD.006;HB.AA.011
TL.DD.006;HB.AA.012
TL.DD.006;HB.AA.014
TL.DD.006;KD.DD.002
TL.DD.006;KD.EE.004
TL.DD.006;LD.AA.004
TL.DD.006;LD.EE.002
TL.DD.006;TL.CC.005
TL.DD.006;TL.CC.006
TL.DD.006;TL.DD.005
TL.DD.006;TL.EE.003
TL.DD.007;DS.BB.003
TL.DD.007;KD.GG.004
TL.DD.007;PS.GG.019
TL.DD.007;PS.HH.002
TL.DD.007;PS.HH.004
TL.DD.007;TL.GG.002
TL.DD.007;TL.HH.003
TL.EE.001;AB.BB.003
TL.EE.001;AB.BB.004
TL.EE.001;TL.EE.002
TL.EE.001;TL.EE.003
TL.EE.001;TL.EE.004
TL.EE.001;TL.EE.005
TL.EE.001;TL.EE.006
TL.EE.001;TL.EE.007
TL.EE.001;TL.EE.008
TL.EE.001;TL.EE.009
TL.EE.001;TL.EE.010
TL.EE.001;TL.EE.011
TL.EE.001;TL.EE.012
TL.EE.002;AB.BB.010
TL.EE.002;LD.AA.006
TL.EE.002;PS.BB.007
TL.EE.002;PS.BB.009
TL.EE.002;PS.EE.001
TL.EE.002;PS.FF.002
TL.EE.002;PS.GG.003
TL.EE.002;TL.EE.003
TL.EE.002;TL.II.002
TL.EE.002;TS.AA.011
TL.EE.003;AB.DD.003
TL.EE.003;AB.GG.003
TL.EE.003;BD.AA.006
TL.EE.003;BD.HH.001
TL.EE.003;DS.AA.001
TL.EE.003;DS.JJ.003
TL.EE.003;DS.KK.004
TL.EE.003;KD.BB.007
TL.EE.003;KD.DD.003
TL.EE.003;KD.FF.001
TL.EE.003;KD.FF.003
TL.EE.003;KD.HH.005
TL.EE.003;LD.CC.003
TL.EE.003;LD.GG.009
TL.EE.003;PS.AA.000
TL.EE.003;TL.BB.005
TL.EE.003;TL.EE.004
TL.EE.003;TL.EE.005
TL.EE.003;TL.EE.007
TL.EE.003;TL.EE.008
TL.EE.003;TL.FF.002
TL.EE.003;TL.JJ.012
TL.EE.004;BD.AA.004
TL.EE.004;BM.DD.004
TL.EE.004;KD.FF.001
TL.EE.004;MS.BB.001
TL.EE.004;TL.CC.005
TL.EE.004;TL.CC.006
TL.EE.004;TL.EE.002
TL.EE.004;TL.EE.003
TL.EE.004;TL.EE.005
TL.EE.004;TL.EE.006
TL.EE.004;TL.EE.007
TL.EE.004;TL.GG.007
TL.EE.005;LD.EE.003
TL.EE.005;PS.BB.004
TL.EE.005;TL.EE.003
TL.EE.005;TL.EE.006
TL.EE.005;TL.EE.007
TL.EE.005;TL.GG.007
TL.EE.006;BD.AA.008
TL.EE.006;BM.AA.005
TL.EE.006;KD.DD.003
TL.EE.006;LD.GG.010
TL.EE.006;PS.AA.004
TL.EE.006;PS.II.009
TL.EE.006;TL.BB.003
TL.EE.006;TL.BB.004
TL.EE.006;TL.EE.007
TL.EE.006;TL.GG.002
TL.EE.006;TL.HH.004
TL.EE.007;BD.HH.001
TL.EE.007;BM.AA.000
TL.EE.007;BM.AA.007
TL.EE.007;BM.AA.014
TL.EE.007;TL.EE.003
TL.EE.007;TL.EE.006
TL.EE.007;TL.EE.011
TL.EE.007;TL.GG.004
TL.EE.007;TL.JJ.004
TL.EE.007;TL.JJ.012
TL.EE.008;AB.BB.010
TL.EE.008;KD.BB.007
TL.EE.008;TL.GG.003
TL.EE.008;TS.AA.005
TL.EE.009;BD.AA.003
TL.EE.009;BD.AA.007
TL.EE.009;KD.FF.001
TL.EE.009;KD.FF.003
TL.EE.009;LD.AA.006
TL.EE.009;MS.BB.001
TL.EE.009;PS.FF.003
TL.EE.009;TL.EE.003
TL.EE.009;TL.GG.008
TL.EE.009;TL.HH.008
TL.EE.009;TL.HH.010
TL.EE.010;HB.AA.008
TL.EE.010;HB.AA.009
TL.EE.010;KD.GG.006
TL.EE.010;PS.AA.000
TL.EE.010;TL.EE.006
TL.EE.010;TL.EE.007
TL.EE.011;AB.BB.009
TL.EE.011;TL.BB.003
TL.EE.011;TL.EE.012
TL.EE.012;AB.BB.003
TL.EE.012;AB.GG.006
TL.EE.012;BD.JJ.003
TL.EE.012;HB.AA.007
TL.EE.012;HB.AA.018
TL.EE.012;KD.DD.001
TL.EE.012;KD.DD.003
TL.EE.012;KD.EE.001
TL.EE.012;KD.FF.001
TL.EE.012;KD.FF.003
TL.EE.012;KD.GG.001
TL.EE.012;KD.GG.004
TL.EE.012;KD.JJ.004
TL.EE.012;KD.JJ.007
TL.EE.012;PS.EE.002
TL.EE.012;SI.AA.001
TL.EE.012;TL.BB.003
TL.EE.012;TL.BB.004
TL.EE.012;TL.CC.005
TL.EE.012;TL.CC.006
TL.EE.012;TL.FF.002
TL.EE.012;TL.GG.002
TL.EE.012;TS.AA.001
TL.EE.012;TS.AA.002
TL.EE.013;MS.BB.001
TL.EE.013;PS.EE.002
TL.EE.013;PS.HH.004
TL.FF.001;DS.BB.006
TL.FF.001;TL.FF.002
TL.FF.001;TL.FF.003
TL.FF.001;TL.FF.004
TL.FF.001;TL.FF.005
TL.FF.002;DS.BB.006
TL.FF.002;TL.EE.003
TL.FF.002;TL.EE.004
TL.FF.002;TL.GG.007
TL.FF.002;TL.GG.011
TL.FF.003;AB.DD.004
TL.FF.003;KD.DD.002
TL.FF.003;KD.GG.006
TL.FF.003;KD.JJ.004
TL.FF.003;TL.CC.005
TL.FF.003;TL.EE.006
TL.FF.003;TL.EE.007
TL.FF.003;TL.FF.004
TL.FF.004;BD.AA.004
TL.FF.004;DP.AA.003
TL.FF.004;DS.AA.002
TL.FF.004;KD.AA.000
TL.FF.004;LD.DD.002
TL.FF.004;TL.BB.005
TL.FF.004;TL.CC.002
TL.FF.004;TL.EE.006
TL.FF.004;TL.FF.002
TL.FF.004;TL.GG.003
TL.FF.005;BM.BB.001
TL.FF.005;DS.KK.007
TL.FF.005;KD.HH.001
TL.FF.005;KD.HH.005
TL.FF.005;LD.EE.002
TL.FF.005;SI.BB.001
TL.FF.005;TL.BB.003
TL.FF.005;TL.EE.003
TL.FF.005;TL.HH.007
TL.FF.005;TL.II.001
TL.FF.005;TL.II.002
TL.FF.005;TL.II.008
TL.FF.005;TL.II.013
TL.FF.005;TL.KK.001
TL.GG.001;TL.GG.002
TL.GG.001;TL.GG.003
TL.GG.001;TL.GG.004
TL.GG.001;TL.GG.005
TL.GG.001;TL.GG.006
TL.GG.001;TL.GG.007
TL.GG.001;TL.GG.008
TL.GG.001;TL.GG.009
TL.GG.001;TL.GG.010
TL.GG.001;TL.GG.011
TL.GG.001;TL.GG.012
TL.GG.002;BM.BB.001
TL.GG.002;PS.FF.003
TL.GG.002;TL.BB.004
TL.GG.002;TL.GG.003
TL.GG.002;TL.HH.004
TL.GG.003;AB.AA.000
TL.GG.003;BD.HH.001
TL.GG.003;DS.AA.002
TL.GG.003;DS.BB.001
TL.GG.003;TL.GG.002
TL.GG.003;TL.GG.006
TL.GG.004;AB.DD.003
TL.GG.004;AB.DD.008
TL.GG.004;BD.AA.007
TL.GG.004;BD.HH.001
TL.GG.004;BD.II.002
TL.GG.004;DS.BB.002
TL.GG.004;DS.KK.004
TL.GG.004;KD.GG.006
TL.GG.004;MS.CC.006
TL.GG.004;TL.EE.003
TL.GG.004;TL.EE.004
TL.GG.004;TL.EE.007
TL.GG.005;AB.DD.003
TL.GG.005;AB.DD.008
TL.GG.005;BD.AA.007
TL.GG.005;BD.HH.001
TL.GG.005;BD.II.002
TL.GG.005;DP.AA.004
TL.GG.005;DS.JJ.003
TL.GG.005;DS.KK.004
TL.GG.005;KD.GG.006
TL.GG.005;MS.CC.006
TL.GG.005;TL.EE.003
TL.GG.005;TL.EE.004
TL.GG.005;TL.EE.007
TL.GG.005;TL.GG.007
TL.GG.006;BD.AA.002
TL.GG.006;BD.HH.001
TL.GG.006;KD.AA.000
TL.GG.006;KD.FF.001
TL.GG.006;KD.FF.003
TL.GG.006;TL.BB.004
TL.GG.006;TL.GG.002
TL.GG.006;TL.GG.004
TL.GG.006;TL.HH.004
TL.GG.006;TL.JJ.003
TL.GG.007;BD.AA.008
TL.GG.007;BD.HH.001
TL.GG.007;BM.AA.000
TL.GG.007;BM.AA.002
TL.GG.007;BM.AA.005
TL.GG.007;TL.BB.004
TL.GG.007;TL.BB.005
TL.GG.007;TL.EE.003
TL.GG.007;TL.EE.011
TL.GG.007;TL.HH.011
TL.GG.008;AB.GG.002
TL.GG.008;BD.AA.004
TL.GG.008;BD.AA.007
TL.GG.008;BD.II.002
TL.GG.008;DS.AA.001
TL.GG.008;DS.JJ.003
TL.GG.008;DS.KK.005
TL.GG.008;HB.AA.007
TL.GG.008;HB.AA.011
TL.GG.008;LD.GG.009
TL.GG.008;PS.FF.003
TL.GG.008;TL.BB.005
TL.GG.008;TL.EE.003
TL.GG.008;TL.EE.009
TL.GG.008;TL.GG.003
TL.GG.008;TL.GG.009
TL.GG.008;TL.HH.010
TL.GG.008;TL.JJ.010
TL.GG.008;TL.JJ.012
TL.GG.009;AB.DD.003
TL.GG.009;BD.II.004
TL.GG.009;SI.AA.005
TL.GG.009;TL.DD.002
TL.GG.010;BD.AA.007
TL.GG.010;PS.EE.002
TL.GG.010;TL.CC.005
TL.GG.010;TL.GG.007
TL.GG.011;AB.BB.001
TL.GG.011;BD.AA.007
TL.GG.011;BD.AA.008
TL.GG.011;BD.HH.001
TL.GG.011;BD.II.002
TL.GG.011;BM.AA.001
TL.GG.011;DP.BB.004
TL.GG.011;PS.EE.001
TL.GG.011;PS.FF.003
TL.GG.011;TL.BB.003
TL.GG.011;TL.BB.004
TL.GG.011;TL.EE.003
TL.GG.011;TL.GG.007
TL.GG.011;TS.AA.000
TL.GG.012;AB.DD.008
TL.GG.012;BM.BB.004
TL.GG.012;BM.DD.004
TL.GG.012;TS.AA.009
TL.HH.001;TL.HH.002
TL.HH.001;TL.HH.003
TL.HH.001;TL.HH.004
TL.HH.001;TL.HH.005
TL.HH.001;TL.HH.006
TL.HH.001;TL.HH.007
TL.HH.001;TL.HH.008
TL.HH.001;TL.HH.009
TL.HH.001;TL.HH.010
TL.HH.001;TL.HH.011
TL.HH.001;TL.II.001
TL.HH.002;AB.BB.008
TL.HH.002;BC.AA.004
TL.HH.002;TL.JJ.007
TL.HH.003;AB.GG.005
TL.HH.003;BD.DD.001
TL.HH.003;BD.HH.003
TL.HH.003;BM.BB.001
TL.HH.003;IS.CC.003
TL.HH.003;IS.CC.007
TL.HH.003;KD.GG.006
TL.HH.003;KD.HH.003
TL.HH.003;LD.AA.000
TL.HH.003;PS.FF.003
TL.HH.003;PS.GG.006
TL.HH.003;TL.BB.003
TL.HH.003;TL.BB.004
TL.HH.003;TL.GG.002
TL.HH.003;TL.HH.004
TL.HH.003;TS.AA.011
TL.HH.004;BD.AA.008
TL.HH.004;BM.AA.005
TL.HH.004;KD.DD.003
TL.HH.004;PS.JJ.003
TL.HH.004;TL.BB.003
TL.HH.004;TL.BB.004
TL.HH.004;TL.GG.002
TL.HH.004;TL.HH.003
TL.HH.004;TL.HH.008
TL.HH.005;DS.FF.004
TL.HH.005;KD.FF.027
TL.HH.005;KD.HH.003
TL.HH.005;PS.JJ.003
TL.HH.005;SI.AA.001
TL.HH.005;SI.AA.008
TL.HH.005;TL.EE.002
TL.HH.005;TL.HH.001
TL.HH.006;BD.II.003
TL.HH.006;BM.AA.003
TL.HH.006;CH.BB.002
TL.HH.006;FT.BB.001
TL.HH.006;KD.DD.002
TL.HH.006;KD.EE.001
TL.HH.006;KD.FF.001
TL.HH.006;LD.GG.009
TL.HH.006;SI.AA.005
TL.HH.006;TL.JJ.006
TL.HH.006;TL.KK.002
TL.HH.006;TS.AA.003
TL.HH.007;AB.EE.002
TL.HH.007;BD.JJ.002
TL.HH.007;BD.JJ.003
TL.HH.007;BM.AA.006
TL.HH.007;BM.AA.013
TL.HH.007;KD.BB.002
TL.HH.007;KD.FF.003
TL.HH.007;KD.HH.003
TL.HH.007;LD.EE.003
TL.HH.007;MS.BB.001
TL.HH.007;PS.BB.009
TL.HH.007;TL.CC.005
TL.HH.007;TL.HH.010
TL.HH.007;TL.HH.011
TL.HH.007;TL.JJ.011
TL.HH.008;BD.HH.001
TL.HH.008;DS.KK.002
TL.HH.008;KD.AA.000
TL.HH.008;TL.HH.010
TL.HH.008;TL.JJ.003
TL.HH.009;BD.AA.006
TL.HH.009;BD.AA.007
TL.HH.009;BD.HH.001
TL.HH.009;KD.FF.001
TL.HH.009;KD.FF.003
TL.HH.009;TL.CC.004
TL.HH.009;TL.CC.005
TL.HH.009;TL.EE.003
TL.HH.009;TL.GG.007
TL.HH.009;TL.HH.008
TL.HH.009;TL.HH.010
TL.HH.010;BD.HH.001
TL.HH.010;KD.EE.002
TL.HH.010;KD.FF.001
TL.HH.010;TL.EE.003
TL.HH.010;TL.EE.009
TL.HH.010;TL.HH.004
TL.HH.010;TS.AA.004
TL.HH.011;BD.AA.008
TL.HH.011;BD.JJ.002
TL.HH.011;KD.EE.002
TL.HH.011;TL.GG.004
TL.HH.011;TL.GG.007
TL.HH.011;TL.HH.004
TL.II.001;AB.GG.002
TL.II.001;AB.GG.003
TL.II.001;BM.AA.014
TL.II.001;LD.GG.001
TL.II.001;LD.GG.009
TL.II.001;PS.AA.007
TL.II.001;TL.HH.010
TL.II.001;TL.II.002
TL.II.001;TL.JJ.002
TL.II.001;TL.JJ.003
TL.II.001;TL.JJ.004
TL.II.001;TL.JJ.005
TL.II.001;TL.JJ.006
TL.II.001;TL.JJ.007
TL.II.001;TL.JJ.008
TL.II.001;TL.JJ.009
TL.II.001;TL.JJ.010
TL.II.001;TL.JJ.011
TL.II.001;TL.JJ.012
TL.II.001;TL.KK.001
TL.II.001;TL.LL.001
TL.II.002;CH.AA.004
TL.II.002;CH.BB.001
TL.II.002;IS.BB.001
TL.II.002;IS.CC.004
TL.II.002;KD.JJ.004
TL.II.002;TL.II.006
TL.II.002;TL.II.007
TL.II.002;TL.II.008
TL.II.002;TL.II.009
TL.II.002;TL.II.010
TL.II.002;TL.II.011
TL.II.002;TL.II.012
TL.II.002;TL.II.013
TL.II.002;TL.II.014
TL.II.005;BM.CC.004
TL.II.005;CH.BB.001
TL.II.005;IS.BB.001
TL.II.005;IS.BB.011
TL.II.005;KD.JJ.004
TL.II.005;TL.GG.002
TL.II.005;TL.II.002
TL.II.006;CH.BB.001
TL.II.006;CH.BB.003
TL.II.006;ER.DD.002
TL.II.006;ER.FF.002
TL.II.006;IS.BB.001
TL.II.006;IS.BB.009
TL.II.006;IS.BB.011
TL.II.006;KD.JJ.006
TL.II.006;TL.II.002
TL.II.006;TS.AA.011
TL.II.007;AB.BB.008
TL.II.007;AB.GG.004
TL.II.007;DS.FF.001
TL.II.007;IS.BB.002
TL.II.007;IS.BB.009
TL.II.007;IS.BB.011
TL.II.007;IS.CC.003
TL.II.007;KD.GG.004
TL.II.007;KD.LL.002
TL.II.007;PS.DD.007
TL.II.007;PS.HH.003
TL.II.007;SI.AA.010
TL.II.008;CH.BB.001
TL.II.008;DP.AA.004
TL.II.008;DS.DD.001
TL.II.008;DS.DD.005
TL.II.008;IS.BB.001
TL.II.008;IS.BB.004
TL.II.008;KD.JJ.004
TL.II.008;PS.BB.009
TL.II.008;PS.GG.008
TL.II.008;TL.GG.005
TL.II.008;TL.HH.006
TL.II.008;TL.II.002
TL.II.008;TL.II.007
TL.II.009;CH.BB.006
TL.II.009;IS.BB.010
TL.II.009;IS.CC.003
TL.II.009;IS.CC.004
TL.II.009;KD.DD.003
TL.II.009;KD.GG.004
TL.II.009;KD.HH.003
TL.II.009;KD.JJ.003
TL.II.009;KD.LL.002
TL.II.009;LD.AA.000
TL.II.009;PS.AA.003
TL.II.009;PS.DD.007
TL.II.009;PS.EE.002
TL.II.009;PS.HH.003
TL.II.009;PS.HH.004
TL.II.009;PS.JJ.003
TL.II.009;PS.KK.002
TL.II.009;SI.AA.010
TL.II.009;SI.CC.003
TL.II.009;TL.BB.004
TL.II.009;TL.EE.006
TL.II.009;TL.GG.002
TL.II.009;TL.GG.004
TL.II.009;TL.GG.007
TL.II.009;TL.II.002
TL.II.009;TL.II.008
TL.II.010;CH.BB.001
TL.II.010;IS.BB.008
TL.II.010;TL.II.002
TL.II.010;TL.II.008
TL.II.010;TL.II.009
TL.II.010;TS.AA.011
TL.II.011;BD.CC.006
TL.II.011;IS.BB.011
TL.II.011;KD.JJ.004
TL.II.011;PS.GG.021
TL.II.011;TL.II.002
TL.II.011;TL.II.009
TL.II.012;BA.AA.004
TL.II.012;CH.BB.006
TL.II.012;DS.DD.001
TL.II.012;DS.DD.005
TL.II.012;IS.BB.004
TL.II.012;IS.BB.011
TL.II.012;NP.BB.002
TL.II.012;PS.DD.005
TL.II.012;PS.HH.001
TL.II.012;PS.II.009
TL.II.012;TL.II.002
TL.II.012;TL.II.007
TL.II.012;TL.II.008
TL.II.012;TL.II.010
TL.II.013;DS.DD.004
TL.II.013;DS.DD.005
TL.II.013;DS.DD.009
TL.II.013;IS.BB.011
TL.II.013;IS.CC.004
TL.II.013;KD.GG.004
TL.II.013;PS.CC.002
TL.II.013;PS.DD.007
TL.II.013;PS.EE.002
TL.II.013;TL.II.007
TL.II.013;TL.II.008
TL.II.013;TL.II.012
TL.II.014;AB.BB.003
TL.II.014;IS.CC.004
TL.II.014;KD.DD.002
TL.II.014;KD.HH.009
TL.II.014;KD.JJ.001
TL.II.014;KD.JJ.002
TL.II.014;LD.FF.006
TL.II.014;PS.EE.002
TL.II.014;PS.II.007
TL.II.014;SI.AA.011
TL.II.014;TL.II.002
TL.II.014;TL.II.007
TL.II.014;TL.II.010
TL.II.014;TL.II.013
TL.II.014;TS.AA.004
TL.JJ.003;BD.HH.001
TL.JJ.003;ER.FF.001
TL.JJ.003;KD.AA.000
TL.JJ.003;KD.EE.001
TL.JJ.003;KD.FF.001
TL.JJ.003;KD.FF.003
TL.JJ.003;PS.EE.001
TL.JJ.003;TL.HH.009
TL.JJ.003;TL.JJ.008
TL.JJ.004;BD.AA.007
TL.JJ.004;BD.HH.001
TL.JJ.004;DS.AA.001
TL.JJ.004;DS.JJ.003
TL.JJ.004;TL.BB.000
TL.JJ.004;TL.BB.002
TL.JJ.004;TL.JJ.005
TL.JJ.005;AB.BB.008
TL.JJ.005;LD.AA.000
TL.JJ.005;TL.EE.003
TL.JJ.005;TL.EE.007
TL.JJ.005;TL.GG.012
TL.JJ.005;TL.HH.010
TL.JJ.005;TL.JJ.004
TL.JJ.005;TL.JJ.011
TL.JJ.005;TS.AA.011
TL.JJ.006;AB.BB.008
TL.JJ.006;BC.AA.004
TL.JJ.006;BM.AA.004
TL.JJ.006;DS.BB.010
TL.JJ.006;HB.AA.011
TL.JJ.006;KD.CC.003
TL.JJ.006;KD.DD.002
TL.JJ.006;KD.FF.003
TL.JJ.006;MS.BB.001
TL.JJ.006;SI.CC.006
TL.JJ.006;TL.HH.004
TL.JJ.006;TL.JJ.007
TL.JJ.006;TL.JJ.008
TL.JJ.006;TL.JJ.009
TL.JJ.006;TL.LL.001
TL.JJ.007;BC.AA.004
TL.JJ.007;IS.BB.004
TL.JJ.007;KD.FF.005
TL.JJ.007;KD.GG.006
TL.JJ.007;TL.JJ.009
TL.JJ.008;BD.AA.002
TL.JJ.008;DP.AA.003
TL.JJ.008;DS.BB.001
TL.JJ.008;ER.EE.002
TL.JJ.008;FT.BB.001
TL.JJ.008;KD.GG.004
TL.JJ.008;LD.GG.009
TL.JJ.008;MS.BB.001
TL.JJ.008;PS.EE.001
TL.JJ.008;PS.EE.002
